Protein IDs	Majority protein IDs	Protein names	Gene names	Fasta headers	Peptides	Razor + unique peptides	Unique peptides	LFQ intensity C-C_1	LFQ intensity C-C_2	LFQ intensity C-C_3	LFQ intensity C-C_4	LFQ intensity C-M_1	LFQ intensity C-M_2	LFQ intensity C-M_3	LFQ intensity C-M_4	LFQ intensity C-S_1	LFQ intensity C-S_2	LFQ intensity C-S_3	LFQ intensity C-S_4	LFQ intensity WD-C_1	LFQ intensity WD-C_2	LFQ intensity WD-C_3	LFQ intensity WD-C_4	LFQ intensity WD-M_1	LFQ intensity WD-M_2	LFQ intensity WD-M_3	LFQ intensity WD-M_4	LFQ intensity WD-S_1	LFQ intensity WD-S_2	LFQ intensity WD-S_3	LFQ intensity WD-S_4	Only identified by site	Reverse	Potential contaminant
381	P01898	P01898	H-2 class I histocompatibility antigen, Q10 alpha chain	H2-Q10	sp|P01898|HA10_MOUSE H-2 class I histocompatibility antigen, Q10 alpha chain OS=Mus musculus OX=10090 GN=H2-Q10 PE=1 SV=3	7	3	3	0	0	9310200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
382	P01900;P01895;Q3TH01;P14428;P14426;A0A494BA33;P03991;P14427;P01901;A0A494BAT0;G3UXW2;P04223;P06339;P01896;Q4KN81;O19441;A0A0B4J1G3;E9PX63;A0A494B9G8;A0A494B9G2	P01900;P01895	H-2 class I histocompatibility antigen, D-D alpha chain;H-2 class I histocompatibility antigen, alpha chain	H2-D1	sp|P01900|HA12_MOUSE H-2 class I histocompatibility antigen, D-D alpha chain OS=Mus musculus OX=10090 GN=H2-D1 PE=1 SV=1;sp|P01895|HA1Y_MOUSE H-2 class I histocompatibility antigen, alpha chain (Fragment) OS=Mus musculus OX=10090 GN=H2-D1 PE=1 SV=1	9	7	4	0	58472000	75700000	44930000	0	0	0	0	0	0	0	0	44955000	0	140930000	53561000	0	0	0	0	0	0	0	0			
383	P01902;G3UZL7;Q05A75	P01902	H-2 class I histocompatibility antigen, K-D alpha chain	H2-K1	sp|P01902|HA1D_MOUSE H-2 class I histocompatibility antigen, K-D alpha chain OS=Mus musculus OX=10090 GN=H2-K1 PE=1 SV=1	10	10	6	0	0	0	37099000	0	0	0	0	0	0	0	0	135440000	0	51885000	0	0	0	0	0	0	0	0	0			
384	P01942;Q91VB8	P01942;Q91VB8	Hemoglobin subunit alpha	Hba;haemaglobin alpha 2	sp|P01942|HBA_MOUSE Hemoglobin subunit alpha OS=Mus musculus OX=10090 GN=Hba PE=1 SV=2;tr|Q91VB8|Q91VB8_MOUSE Alpha globin 1 OS=Mus musculus OX=10090 GN=Hba-a1 PE=1 SV=1	6	6	6	0	233820000	451480000	0	0	0	0	0	0	0	0	0	0	202750000	0	0	0	0	0	0	0	0	0	0			
385	P02088;A8DUK4;E9Q223	P02088;A8DUK4	Hemoglobin subunit beta-1	Hbb-b1;Hbbt1	sp|P02088|HBB1_MOUSE Hemoglobin subunit beta-1 OS=Mus musculus OX=10090 GN=Hbb-b1 PE=1 SV=2;tr|A8DUK4|A8DUK4_MOUSE Beta-globin OS=Mus musculus OX=10090 GN=Hbb-bs PE=1 SV=1	12	12	8	0	1037100000	1262300000	158720000	132990000	176950000	29745000	0	67211000	0	0	0	66759000	1753200000	0	0	0	0	0	100530000	0	0	46686000	0			
386	P02089	P02089	Hemoglobin subunit beta-2	Hbb-b2	sp|P02089|HBB2_MOUSE Hemoglobin subunit beta-2 OS=Mus musculus OX=10090 GN=Hbb-b2 PE=1 SV=2	7	3	3	0	63405000	0	0	0	0	0	0	0	0	0	0	0	96180000	0	0	0	0	0	0	0	0	0	0			
387	P02802	P02802	Metallothionein-1	Mt1	sp|P02802|MT1_MOUSE Metallothionein-1 OS=Mus musculus OX=10090 GN=Mt1 PE=1 SV=1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1066700	0	0	0	0	0	0	0	0	0	0	0			
388	P05201;F7ALS6	P05201	Aspartate aminotransferase, cytoplasmic	Got1	sp|P05201|AATC_MOUSE Aspartate aminotransferase, cytoplasmic OS=Mus musculus OX=10090 GN=Got1 PE=1 SV=3	12	12	12	0	114980000	114790000	69813000	0	0	0	0	0	0	0	0	0	70231000	101430000	0	0	0	0	0	0	0	0	0			
389	P05202	P05202	Aspartate aminotransferase, mitochondrial	Got2	sp|P05202|AATM_MOUSE Aspartate aminotransferase, mitochondrial OS=Mus musculus OX=10090 GN=Got2 PE=1 SV=1	13	13	13	65962000	281870000	282890000	143150000	0	0	0	0	0	0	0	0	0	165340000	99327000	233030000	0	0	0	0	0	0	160860000	0			
390	P05366;P04918	P05366	Serum amyloid A-1 protein	Saa1	sp|P05366|SAA1_MOUSE Serum amyloid A-1 protein OS=Mus musculus OX=10090 GN=Saa1 PE=1 SV=2	4	4	3	28354000	0	0	130580000	118360000	86746000	0	14822000	91648000	35460000	0	13279000	118740000	0	123140000	327940000	46802000	129290000	24383000	59530000	109790000	86978000	0	45458000			
391	P06684	P06684	Complement C5;Complement C5 beta chain;Complement C5 alpha chain;C5a anaphylatoxin;Complement C5 alpha chain	C5	sp|P06684|CO5_MOUSE Complement C5 OS=Mus musculus OX=10090 GN=C5 PE=1 SV=2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
392	P06728	P06728	Apolipoprotein A-IV	Apoa4	sp|P06728|APOA4_MOUSE Apolipoprotein A-IV OS=Mus musculus OX=10090 GN=Apoa4 PE=1 SV=3	10	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17436000			
393	P06745;CON__Q3ZBD7	P06745;CON__Q3ZBD7	Glucose-6-phosphate isomerase	Gpi	sp|P06745|G6PI_MOUSE Glucose-6-phosphate isomerase OS=Mus musculus OX=10090 GN=Gpi PE=1 SV=4;	2	2	2	0	17508000	17115000	13114000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			+
394	P06797;A0A1Y7VNM3;A0A1Y7VNQ4;A0A1Y7VJC1;A0A1Y7VP49	P06797;A0A1Y7VNM3;A0A1Y7VNQ4	Cathepsin L1;Cathepsin L1 heavy chain;Cathepsin L1 light chain	Ctsl	sp|P06797|CATL1_MOUSE Cathepsin L1 OS=Mus musculus OX=10090 GN=Ctsl PE=1 SV=2;tr|A0A1Y7VNM3|A0A1Y7VNM3_MOUSE Cathepsin L1 (Fragment) OS=Mus musculus OX=10090 GN=Ctsl PE=1 SV=1;tr|A0A1Y7VNQ4|A0A1Y7VNQ4_MOUSE Cathepsin L1 (Fragment) OS=Mus musculus OX=10090	10	10	10	157410000	147560000	188650000	130370000	0	0	0	67389000	113730000	77240000	0	0	243140000	0	171540000	284370000	90600000	128240000	43174000	52877000	85989000	76738000	0	0			
395	P06801;Q3TQP6	P06801;Q3TQP6	NADP-dependent malic enzyme;Malic enzyme	Me1	sp|P06801|MAOX_MOUSE NADP-dependent malic enzyme OS=Mus musculus OX=10090 GN=Me1 PE=1 SV=2;tr|Q3TQP6|Q3TQP6_MOUSE Malic enzyme OS=Mus musculus OX=10090 GN=Me1 PE=1 SV=1	4	4	4	0	0	8071500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
396	Q5NCU3;Q5NCU4;P07214	Q5NCU3;Q5NCU4;P07214	SPARC	Sparc	tr|Q5NCU3|Q5NCU3_MOUSE SPARC (Fragment) OS=Mus musculus OX=10090 GN=Sparc PE=1 SV=1;tr|Q5NCU4|Q5NCU4_MOUSE SPARC OS=Mus musculus OX=10090 GN=Sparc PE=1 SV=1;sp|P07214|SPRC_MOUSE SPARC OS=Mus musculus OX=10090 GN=Sparc PE=1 SV=1	1	1	1	0	0	14999000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
397	P07309	P07309	Transthyretin	Ttr	sp|P07309|TTHY_MOUSE Transthyretin OS=Mus musculus OX=10090 GN=Ttr PE=1 SV=1	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	239080000	0	0	0	0	0	0	0	0	0			
398	P07361;J3JRU4;Q63805	P07361	Alpha-1-acid glycoprotein 2	Orm2	sp|P07361|A1AG2_MOUSE Alpha-1-acid glycoprotein 2 OS=Mus musculus OX=10090 GN=Orm2 PE=1 SV=1	6	4	4	149150000	0	0	0	0	0	0	0	0	0	0	0	219590000	0	0	0	0	0	0	0	0	0	0	0			
399	P07724	P07724	Serum albumin	Alb	sp|P07724|ALBU_MOUSE Serum albumin OS=Mus musculus OX=10090 GN=Alb PE=1 SV=3	44	43	40	8189700000	4109700000	3530100000	4995700000	1575700000	1479700000	704520000	1879000000	1826900000	2464100000	0	1325300000	6126600000	301540000	7280000000	2254000000	1447900000	1060800000	1358200000	947780000	705330000	1523400000	12112000	2056500000			
400	P07759;A0A0R4J0I1;Q03734	P07759;A0A0R4J0I1	Serine protease inhibitor A3K	Serpina3k	sp|P07759|SPA3K_MOUSE Serine protease inhibitor A3K OS=Mus musculus OX=10090 GN=Serpina3k PE=1 SV=2;tr|A0A0R4J0I1|A0A0R4J0I1_MOUSE MCG1051009 OS=Mus musculus OX=10090 GN=Serpina3k PE=1 SV=1	15	15	14	661310000	0	0	0	0	0	0	0	0	0	0	0	254520000	0	0	0	0	0	0	0	0	0	0	0			
401	P07901;B7ZC50;A2A6A2;B7ZC49	P07901	Heat shock protein HSP 90-alpha	Hsp90aa1	sp|P07901|HS90A_MOUSE Heat shock protein HSP 90-alpha OS=Mus musculus OX=10090 GN=Hsp90aa1 PE=1 SV=4	11	5	5	0	19470000	0	0	0	0	0	0	0	0	0	0	0	0	10889000	0	0	0	0	0	0	0	0	0			
402	P08113;F7C312	P08113	Endoplasmin	Hsp90b1	sp|P08113|ENPL_MOUSE Endoplasmin OS=Mus musculus OX=10090 GN=Hsp90b1 PE=1 SV=2	5	4	4	0	15658000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
403	P08226;A0A1B0GX15;G3UWN5;G3UZM8	P08226	Apolipoprotein E	Apoe	sp|P08226|APOE_MOUSE Apolipoprotein E OS=Mus musculus OX=10090 GN=Apoe PE=1 SV=2	12	12	12	42288000	114070000	134320000	454720000	54628000	0	0	0	123250000	83606000	0	0	112350000	0	319560000	352350000	99937000	75109000	61242000	0	89304000	69437000	0	0			
404	P08228	P08228	Superoxide dismutase [Cu-Zn]	Sod1	sp|P08228|SODC_MOUSE Superoxide dismutase [Cu-Zn] OS=Mus musculus OX=10090 GN=Sod1 PE=1 SV=2	6	6	6	0	0	142370000	159930000	0	0	0	0	0	0	643540000	0	245840000	729320000	0	242940000	0	0	0	102870000	0	0	355630000	0			
405	P08249;A0A0G2JF23;A0A0G2JGY4	P08249;A0A0G2JF23	Malate dehydrogenase, mitochondrial	Mdh2	sp|P08249|MDHM_MOUSE Malate dehydrogenase, mitochondrial OS=Mus musculus OX=10090 GN=Mdh2 PE=1 SV=3;tr|A0A0G2JF23|A0A0G2JF23_MOUSE Malate dehydrogenase (Fragment) OS=Mus musculus OX=10090 GN=Mdh2 PE=1 SV=1	8	8	8	0	113600000	92015000	86779000	0	0	0	0	0	0	0	0	46116000	0	35518000	57580000	0	0	0	0	0	0	0	0			
406	P09103;E9Q8G8	P09103	Protein disulfide-isomerase	P4hb	sp|P09103|PDIA1_MOUSE Protein disulfide-isomerase OS=Mus musculus OX=10090 GN=P4hb PE=1 SV=2	13	13	13	51400000	88890000	58804000	37574000	0	0	35717000	0	0	0	0	0	42620000	0	19231000	0	0	0	0	0	0	0	0	0			
407	P09405	P09405	Nucleolin	Ncl	sp|P09405|NUCL_MOUSE Nucleolin OS=Mus musculus OX=10090 GN=Ncl PE=1 SV=2	12	12	12	0	0	0	0	0	0	104230000	0	0	0	0	0	0	0	68766000	0	0	0	0	0	0	0	0	0			
408	P09411;S4R2M7	P09411;S4R2M7	Phosphoglycerate kinase 1;Phosphoglycerate kinase	Pgk1	sp|P09411|PGK1_MOUSE Phosphoglycerate kinase 1 OS=Mus musculus OX=10090 GN=Pgk1 PE=1 SV=4;tr|S4R2M7|S4R2M7_MOUSE Phosphoglycerate kinase OS=Mus musculus OX=10090 GN=Pgk1 PE=1 SV=1	2	2	2	0	4931100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
409	P09528;A0A494B9D4;A0A494BA92;A0A494BAP3	P09528;A0A494B9D4;A0A494BA92	Ferritin heavy chain;Ferritin heavy chain, N-terminally processed	Fth1	sp|P09528|FRIH_MOUSE Ferritin heavy chain OS=Mus musculus OX=10090 GN=Fth1 PE=1 SV=2;tr|A0A494B9D4|A0A494B9D4_MOUSE Ferritin heavy chain (Fragment) OS=Mus musculus OX=10090 GN=Fth1 PE=4 SV=1;tr|A0A494BA92|A0A494BA92_MOUSE Ferritin heavy chain OS=Mus muscul	4	4	4	0	0	0	0	0	0	0	0	0	0	312470000	0	0	244390000	0	0	0	0	0	0	0	0	394820000	0			
410	P09671;A0A3B2WBF0	P09671;A0A3B2WBF0	Superoxide dismutase [Mn], mitochondrial	Sod2	sp|P09671|SODM_MOUSE Superoxide dismutase [Mn], mitochondrial OS=Mus musculus OX=10090 GN=Sod2 PE=1 SV=3;tr|A0A3B2WBF0|A0A3B2WBF0_MOUSE Superoxide dismutase OS=Mus musculus OX=10090 GN=Sod2 PE=1 SV=1	2	2	2	0	29372000	0	36235000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
411	P0DP28;P0DP27;P0DP26;Q3UKW2;Q9D6P8;A0A3Q4EHJ0;A0A1Y7VK66	P0DP28;P0DP27;P0DP26;Q3UKW2;Q9D6P8	Calmodulin-like protein 3	Calm1;Calml3	sp|P0DP28|CALM3_MOUSE Calmodulin-3 OS=Mus musculus OX=10090 GN=Calm3 PE=1 SV=1;sp|P0DP27|CALM2_MOUSE Calmodulin-2 OS=Mus musculus OX=10090 GN=Calm2 PE=1 SV=1;sp|P0DP26|CALM1_MOUSE Calmodulin-1 OS=Mus musculus OX=10090 GN=Calm1 PE=1 SV=1;tr|Q3UKW2|Q3UKW2_MO	3	3	3	0	55391000	62194000	0	0	0	0	0	0	0	0	0	0	0	45542000	0	0	0	0	0	0	0	0	0			
412	P10126;D3YZ68;D3Z3I8;P62631	P10126;D3YZ68;D3Z3I8;P62631	Elongation factor 1-alpha 1;Elongation factor 1-alpha 2	Eef1a1;Eef1a2	sp|P10126|EF1A1_MOUSE Elongation factor 1-alpha 1 OS=Mus musculus OX=10090 GN=Eef1a1 PE=1 SV=3;tr|D3YZ68|D3YZ68_MOUSE Elongation factor 1-alpha 1 (Fragment) OS=Mus musculus OX=10090 GN=Eef1a1 PE=1 SV=1;tr|D3Z3I8|D3Z3I8_MOUSE Elongation factor 1-alpha 1 (Fr	5	5	5	0	80335000	63559000	0	0	0	0	0	0	0	0	0	47846000	0	0	0	0	0	0	0	0	0	0	0			
413	P10148	P10148	C-C motif chemokine 2	Ccl2	sp|P10148|CCL2_MOUSE C-C motif chemokine 2 OS=Mus musculus OX=10090 GN=Ccl2 PE=1 SV=1	1	1	1	0	0	0	7563900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
414	P10493	P10493	Nidogen-1	Nid1	sp|P10493|NID1_MOUSE Nidogen-1 OS=Mus musculus OX=10090 GN=Nid1 PE=1 SV=2	6	6	6	0	0	0	2132900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
415	P10518	P10518	Delta-aminolevulinic acid dehydratase	Alad	sp|P10518|HEM2_MOUSE Delta-aminolevulinic acid dehydratase OS=Mus musculus OX=10090 GN=Alad PE=1 SV=1	7	7	7	0	65889000	102460000	0	0	0	0	0	0	0	262780000	0	0	177570000	41188000	0	0	0	0	0	0	0	0	0			
416	P10605	P10605	Cathepsin B;Cathepsin B light chain;Cathepsin B heavy chain	Ctsb	sp|P10605|CATB_MOUSE Cathepsin B OS=Mus musculus OX=10090 GN=Ctsb PE=1 SV=2	11	11	11	260240000	155240000	193720000	138520000	0	0	0	90339000	51776000	0	0	0	220800000	0	210500000	146420000	0	98894000	36892000	0	61011000	37448000	0	0			
417	P10639	P10639	Thioredoxin	Txn	sp|P10639|THIO_MOUSE Thioredoxin OS=Mus musculus OX=10090 GN=Txn PE=1 SV=3	3	3	3	0	106160000	0	0	0	0	0	0	0	0	0	0	67995000	0	0	0	0	0	0	0	0	0	0	0			
418	P10810	P10810	Monocyte differentiation antigen CD14	Cd14	sp|P10810|CD14_MOUSE Monocyte differentiation antigen CD14 OS=Mus musculus OX=10090 GN=Cd14 PE=1 SV=1	9	9	9	0	115430000	67509000	68090000	0	0	0	0	0	0	0	0	66983000	0	0	48392000	0	0	0	0	0	0	0	0			
419	Q8CBB6;Q8CGP2;Q8CGP1;Q6ZWY9;Q64525;Q64478;Q64475;P10854;P10853;Q9D2U9;Q8CGP0;Q64524;P70696	Q8CBB6;Q8CGP2;Q8CGP1;Q6ZWY9;Q64525;Q64478;Q64475;P10854;P10853;Q9D2U9;Q8CGP0;Q64524;P70696	Histone H2B;Histone H2B type 1-P;Histone H2B type 1-K;Histone H2B type 1-C/E/G;Histone H2B type 2-B;Histone H2B type 1-H;Histone H2B type 1-B;Histone H2B type 1-M;Histone H2B type 1-F/J/L;Histone H2B type 3-A;Histone H2B type 3-B;Histone H2B type 2-E;Histone H2B type 1-A	Hist1h2br;Hist1h2bp;Hist1h2bk;Hist1h2bc;Hist2h2bb;Hist1h2bh;Hist1h2bb;Hist1h2bm;Hist1h2bf;Hist3h2ba;Hist3h2bb;Hist2h2be;Hist1h2ba	tr|Q8CBB6|Q8CBB6_MOUSE Histone H2B OS=Mus musculus OX=10090 GN=Hist1h2bq PE=2 SV=1;sp|Q8CGP2|H2B1P_MOUSE Histone H2B type 1-P OS=Mus musculus OX=10090 GN=Hist1h2bp PE=1 SV=3;sp|Q8CGP1|H2B1K_MOUSE Histone H2B type 1-K OS=Mus musculus OX=10090 GN=Hist1h2bk P	4	4	4	0	0	0	6782600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
420	P10922	P10922	Histone H1.0;Histone H1.0, N-terminally processed	H1f0	sp|P10922|H10_MOUSE Histone H1.0 OS=Mus musculus OX=10090 GN=H1f0 PE=2 SV=4	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10803000	0	0	0	0	0	0	0	0	0			
421	P11352;A0A0A6YY34;A0A0A6YVV2	P11352;A0A0A6YY34;A0A0A6YVV2	Glutathione peroxidase 1;Glutathione peroxidase	Gpx1	sp|P11352|GPX1_MOUSE Glutathione peroxidase 1 OS=Mus musculus OX=10090 GN=Gpx1 PE=1 SV=2;tr|A0A0A6YY34|A0A0A6YY34_MOUSE Glutathione peroxidase OS=Mus musculus OX=10090 GN=Gpx1 PE=1 SV=1;tr|A0A0A6YVV2|A0A0A6YVV2_MOUSE Glutathione peroxidase OS=Mus musculus	4	4	4	0	35616000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
422	P11499;E9Q3D6;D3Z1R1;E9PX27;E9Q0C3	P11499	Heat shock protein HSP 90-beta	Hsp90ab1	sp|P11499|HS90B_MOUSE Heat shock protein HSP 90-beta OS=Mus musculus OX=10090 GN=Hsp90ab1 PE=1 SV=3	13	13	6	0	169470000	141240000	93979000	0	0	98590000	0	0	0	0	0	0	0	67776000	0	0	0	0	0	0	0	0	0			
423	P11589	P11589	Major urinary protein 2	Mup2	sp|P11589|MUP2_MOUSE Major urinary protein 2 OS=Mus musculus OX=10090 GN=Mup2 PE=1 SV=1	20	6	4	1430800000	284840000	351210000	57015000	0	0	101930000	0	0	131660000	0	0	1017000000	649850000	0	0	0	0	0	0	0	66365000	584600000	0			
424	P11672;A0A0A6YW77	P11672;A0A0A6YW77	Neutrophil gelatinase-associated lipocalin	Lcn2	sp|P11672|NGAL_MOUSE Neutrophil gelatinase-associated lipocalin OS=Mus musculus OX=10090 GN=Lcn2 PE=1 SV=1;tr|A0A0A6YW77|A0A0A6YW77_MOUSE Neutrophil gelatinase-associated lipocalin (Fragment) OS=Mus musculus OX=10090 GN=Lcn2 PE=1 SV=1	8	8	8	636340000	639610000	398790000	488350000	128710000	0	0	0	0	0	0	0	1216900000	0	88456000	394790000	247080000	267440000	91176000	310390000	231020000	0	0	0			
425	P11679;CON__P05787;CON__H-INV:HIT000292931;CON__Q9H552;A0A0A6YWC8;CON__Q9NSB2;G3X981;A0A2R8W6R6;G5E846;CON__Q6ISB0;CON__P08729;CON__Q3KNV1;CON__Q9DCV7;P31001;P20152;Q9DCV7;P15331	P11679;CON__P05787	Keratin, type II cytoskeletal 8	Krt8	sp|P11679|K2C8_MOUSE Keratin, type II cytoskeletal 8 OS=Mus musculus OX=10090 GN=Krt8 PE=1 SV=4;	10	8	7	0	30004000	0	23888000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			+
426	Q8R1A8;P11725	Q8R1A8;P11725	Ornithine carbamoyltransferase, mitochondrial	Otc	tr|Q8R1A8|Q8R1A8_MOUSE Ornithine carbamoyltransferase, mitochondrial OS=Mus musculus OX=10090 GN=Otc PE=1 SV=1;sp|P11725|OTC_MOUSE Ornithine carbamoyltransferase, mitochondrial OS=Mus musculus OX=10090 GN=Otc PE=1 SV=1	4	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19617000	0	0	0	0	0	0	0	0			
427	Q3UTR7;P11859	Q3UTR7;P11859	Angiotensinogen;Angiotensin-1;Angiotensin-2;Angiotensin-3;Angiotensin-4;Angiotensin 1-9;Angiotensin 1-7;Angiotensin 1-5;Angiotensin 1-4	Agt	tr|Q3UTR7|Q3UTR7_MOUSE Angiotensinogen OS=Mus musculus OX=10090 GN=Agt PE=1 SV=1;sp|P11859|ANGT_MOUSE Angiotensinogen OS=Mus musculus OX=10090 GN=Agt PE=1 SV=1	4	4	4	32043000	0	0	40558000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
428	P12246	P12246	Serum amyloid P-component	Apcs	sp|P12246|SAMP_MOUSE Serum amyloid P-component OS=Mus musculus OX=10090 GN=Apcs PE=1 SV=2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
429	P12388	P12388	Plasminogen activator inhibitor 2, macrophage	Serpinb2	sp|P12388|PAI2_MOUSE Plasminogen activator inhibitor 2, macrophage OS=Mus musculus OX=10090 GN=Serpinb2 PE=1 SV=1	1	1	1	0	0	0	0	0	22367000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	+		
430	P12710	P12710	Fatty acid-binding protein, liver	Fabp1	sp|P12710|FABPL_MOUSE Fatty acid-binding protein, liver OS=Mus musculus OX=10090 GN=Fabp1 PE=1 SV=2	14	14	14	333250000	2479500000	2119300000	571650000	268250000	0	0	0	0	160190000	817620000	0	365300000	2024600000	736890000	233390000	0	208040000	0	280720000	0	0	526820000	0			
431	P14152;B1ATQ3	P14152	Malate dehydrogenase, cytoplasmic	Mdh1	sp|P14152|MDHC_MOUSE Malate dehydrogenase, cytoplasmic OS=Mus musculus OX=10090 GN=Mdh1 PE=1 SV=3	10	10	10	0	302870000	331390000	120300000	86347000	0	0	0	0	0	0	0	0	0	99443000	142750000	0	0	0	107100000	0	0	0	0			
432	P14211	P14211	Calreticulin	Calr	sp|P14211|CALR_MOUSE Calreticulin OS=Mus musculus OX=10090 GN=Calr PE=1 SV=1	11	11	11	24503000	70377000	73358000	74495000	0	0	281740000	0	0	0	0	0	48461000	0	44254000	0	0	0	0	0	0	0	0	0			
433	P14869;S4R1N1;D3YVM5	P14869;S4R1N1;D3YVM5	60S acidic ribosomal protein P0	Rplp0	sp|P14869|RLA0_MOUSE 60S acidic ribosomal protein P0 OS=Mus musculus OX=10090 GN=Rplp0 PE=1 SV=3;tr|S4R1N1|S4R1N1_MOUSE 60S acidic ribosomal protein P0 (Fragment) OS=Mus musculus OX=10090 GN=Rplp0 PE=1 SV=1;tr|D3YVM5|D3YVM5_MOUSE 60S acidic ribosomal prote	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2906300	0	0	0	0	0	0	0	0	0			
434	P15105;D3Z121;D3YVK1	P15105;D3Z121;D3YVK1	Glutamine synthetase	Glul	sp|P15105|GLNA_MOUSE Glutamine synthetase OS=Mus musculus OX=10090 GN=Glul PE=1 SV=6;tr|D3Z121|D3Z121_MOUSE Glutamine synthetase (Fragment) OS=Mus musculus OX=10090 GN=Glul PE=1 SV=2;tr|D3YVK1|D3YVK1_MOUSE Glutamine synthetase (Fragment) OS=Mus musculus OX	2	2	2	0	0	0	2766100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
435	P15626;D3YX76;D3YVP5;Q80W21;D3YVP6;E9QAC8;D3YZ29;D3YVP9;G5E8M7;O35660	P15626;D3YX76;D3YVP5;Q80W21;D3YVP6;E9QAC8;D3YZ29	Glutathione S-transferase Mu 2;Glutathione S-transferase Mu 7	Gstm2;Gstm7	sp|P15626|GSTM2_MOUSE Glutathione S-transferase Mu 2 OS=Mus musculus OX=10090 GN=Gstm2 PE=1 SV=2;tr|D3YX76|D3YX76_MOUSE Glutathione S-transferase OS=Mus musculus OX=10090 GN=Gstm2 PE=1 SV=1;tr|D3YVP5|D3YVP5_MOUSE Glutathione S-transferase Mu 7 OS=Mus muscu	8	5	3	0	25499000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
436	P15864	P15864	Histone H1.2	Hist1h1c	sp|P15864|H12_MOUSE Histone H1.2 OS=Mus musculus OX=10090 GN=Hist1h1c PE=1 SV=2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7679100	0	0	0	0	0	0	0	0	0			
437	P16015	P16015	Carbonic anhydrase 3	Ca3	sp|P16015|CAH3_MOUSE Carbonic anhydrase 3 OS=Mus musculus OX=10090 GN=Ca3 PE=1 SV=3	18	18	18	1424400000	1551100000	1502000000	1509600000	515140000	185080000	0	34083000	97607000	94094000	0	97700000	926440000	99288000	224520000	1255300000	53204000	141330000	0	443390000	96470000	45965000	0	0			
438	P16460	P16460	Argininosuccinate synthase	Ass1	sp|P16460|ASSY_MOUSE Argininosuccinate synthase OS=Mus musculus OX=10090 GN=Ass1 PE=1 SV=1	2	2	2	0	12991000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
439	P17182;Q6PHC1;B0QZL1;B1ARR7;D3Z2S4;Q5SX59;P21550;P17183	P17182;Q6PHC1	Alpha-enolase	Eno1	sp|P17182|ENOA_MOUSE Alpha-enolase OS=Mus musculus OX=10090 GN=Eno1 PE=1 SV=3;tr|Q6PHC1|Q6PHC1_MOUSE Alpha-enolase OS=Mus musculus OX=10090 GN=Eno1 PE=1 SV=1	6	6	6	0	25653000	0	25971000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
440	P17563	P17563	Selenium-binding protein 1	Selenbp1	sp|P17563|SBP1_MOUSE Methanethiol oxidase OS=Mus musculus OX=10090 GN=Selenbp1 PE=1 SV=2	18	2	2	0	0	0	0	9017400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
