Protein IDs	Majority protein IDs	Peptide counts (all)	Peptide counts (razor+unique)	Peptide counts (unique)	Protein names	Gene names	Mutated peptide count	Mutation names	Mutated peptide count C-C_1	Mutation names C-C_1	Mutated peptide count C-C_2	Mutation names C-C_2	Mutated peptide count C-C_3	Mutation names C-C_3	Mutated peptide count C-C_4	Mutation names C-C_4	Mutated peptide count C-M_1	Mutation names C-M_1	Mutated peptide count C-M_2	Mutation names C-M_2	Mutated peptide count C-M_3	Mutation names C-M_3	Mutated peptide count C-M_4	Mutation names C-M_4	Mutated peptide count C-S_1	Mutation names C-S_1	Mutated peptide count C-S_2	Mutation names C-S_2	Mutated peptide count C-S_3	Mutation names C-S_3	Mutated peptide count C-S_4	Mutation names C-S_4	Mutated peptide count WD-C_1	Mutation names WD-C_1	Mutated peptide count WD-C_2	Mutation names WD-C_2	Mutated peptide count WD-C_3	Mutation names WD-C_3	Mutated peptide count WD-C_4	Mutation names WD-C_4	Mutated peptide count WD-M_1	Mutation names WD-M_1	Mutated peptide count WD-M_2	Mutation names WD-M_2	Mutated peptide count WD-M_3	Mutation names WD-M_3	Mutated peptide count WD-M_4	Mutation names WD-M_4	Mutated peptide count WD-S_1	Mutation names WD-S_1	Mutated peptide count WD-S_2	Mutation names WD-S_2	Mutated peptide count WD-S_3	Mutation names WD-S_3	Mutated peptide count WD-S_4	Mutation names WD-S_4	Fasta headers	Number of proteins	Peptides	Razor + unique peptides	Unique peptides	Peptides C-C_1	Peptides C-C_2	Peptides C-C_3	Peptides C-C_4	Peptides C-M_1	Peptides C-M_2	Peptides C-M_3	Peptides C-M_4	Peptides C-S_1	Peptides C-S_2	Peptides C-S_3	Peptides C-S_4	Peptides WD-C_1	Peptides WD-C_2	Peptides WD-C_3	Peptides WD-C_4	Peptides WD-M_1	Peptides WD-M_2	Peptides WD-M_3	Peptides WD-M_4	Peptides WD-S_1	Peptides WD-S_2	Peptides WD-S_3	Peptides WD-S_4	Razor + unique peptides C-C_1	Razor + unique peptides C-C_2	Razor + unique peptides C-C_3	Razor + unique peptides C-C_4	Razor + unique peptides C-M_1	Razor + unique peptides C-M_2	Razor + unique peptides C-M_3	Razor + unique peptides C-M_4	Razor + unique peptides C-S_1	Razor + unique peptides C-S_2	Razor + unique peptides C-S_3	Razor + unique peptides C-S_4	Razor + unique peptides WD-C_1	Razor + unique peptides WD-C_2	Razor + unique peptides WD-C_3	Razor + unique peptides WD-C_4	Razor + unique peptides WD-M_1	Razor + unique peptides WD-M_2	Razor + unique peptides WD-M_3	Razor + unique peptides WD-M_4	Razor + unique peptides WD-S_1	Razor + unique peptides WD-S_2	Razor + unique peptides WD-S_3	Razor + unique peptides WD-S_4	Unique peptides C-C_1	Unique peptides C-C_2	Unique peptides C-C_3	Unique peptides C-C_4	Unique peptides C-M_1	Unique peptides C-M_2	Unique peptides C-M_3	Unique peptides C-M_4	Unique peptides C-S_1	Unique peptides C-S_2	Unique peptides C-S_3	Unique peptides C-S_4	Unique peptides WD-C_1	Unique peptides WD-C_2	Unique peptides WD-C_3	Unique peptides WD-C_4	Unique peptides WD-M_1	Unique peptides WD-M_2	Unique peptides WD-M_3	Unique peptides WD-M_4	Unique peptides WD-S_1	Unique peptides WD-S_2	Unique peptides WD-S_3	Unique peptides WD-S_4	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Sequence length	Sequence lengths	Fraction average	Fraction 1	Q-value	Score	Sequence coverage C-C_1 [%]	Sequence coverage C-C_2 [%]	Sequence coverage C-C_3 [%]	Sequence coverage C-C_4 [%]	Sequence coverage C-M_1 [%]	Sequence coverage C-M_2 [%]	Sequence coverage C-M_3 [%]	Sequence coverage C-M_4 [%]	Sequence coverage C-S_1 [%]	Sequence coverage C-S_2 [%]	Sequence coverage C-S_3 [%]	Sequence coverage C-S_4 [%]	Sequence coverage WD-C_1 [%]	Sequence coverage WD-C_2 [%]	Sequence coverage WD-C_3 [%]	Sequence coverage WD-C_4 [%]	Sequence coverage WD-M_1 [%]	Sequence coverage WD-M_2 [%]	Sequence coverage WD-M_3 [%]	Sequence coverage WD-M_4 [%]	Sequence coverage WD-S_1 [%]	Sequence coverage WD-S_2 [%]	Sequence coverage WD-S_3 [%]	Sequence coverage WD-S_4 [%]	Intensity	Intensity C-C_1	Intensity C-C_2	Intensity C-C_3	Intensity C-C_4	Intensity C-M_1	Intensity C-M_2	Intensity C-M_3	Intensity C-M_4	Intensity C-S_1	Intensity C-S_2	Intensity C-S_3	Intensity C-S_4	Intensity WD-C_1	Intensity WD-C_2	Intensity WD-C_3	Intensity WD-C_4	Intensity WD-M_1	Intensity WD-M_2	Intensity WD-M_3	Intensity WD-M_4	Intensity WD-S_1	Intensity WD-S_2	Intensity WD-S_3	Intensity WD-S_4	LFQ intensity C-C_1	LFQ intensity C-C_2	LFQ intensity C-C_3	LFQ intensity C-C_4	LFQ intensity C-M_1	LFQ intensity C-M_2	LFQ intensity C-M_3	LFQ intensity C-M_4	LFQ intensity C-S_1	LFQ intensity C-S_2	LFQ intensity C-S_3	LFQ intensity C-S_4	LFQ intensity WD-C_1	LFQ intensity WD-C_2	LFQ intensity WD-C_3	LFQ intensity WD-C_4	LFQ intensity WD-M_1	LFQ intensity WD-M_2	LFQ intensity WD-M_3	LFQ intensity WD-M_4	LFQ intensity WD-S_1	LFQ intensity WD-S_2	LFQ intensity WD-S_3	LFQ intensity WD-S_4	MS/MS count C-C_1	MS/MS count C-C_2	MS/MS count C-C_3	MS/MS count C-C_4	MS/MS count C-M_1	MS/MS count C-M_2	MS/MS count C-M_3	MS/MS count C-M_4	MS/MS count C-S_1	MS/MS count C-S_2	MS/MS count C-S_3	MS/MS count C-S_4	MS/MS count WD-C_1	MS/MS count WD-C_2	MS/MS count WD-C_3	MS/MS count WD-C_4	MS/MS count WD-M_1	MS/MS count WD-M_2	MS/MS count WD-M_3	MS/MS count WD-M_4	MS/MS count WD-S_1	MS/MS count WD-S_2	MS/MS count WD-S_3	MS/MS count WD-S_4	MS/MS count	Only identified by site	Reverse	Potential contaminant	id	Peptide IDs	Peptide is razor	Mod. peptide IDs	Evidence IDs	MS/MS IDs	Best MS/MS	Oxidation (M) site IDs	Oxidation (M) site positions
Q8R265	Q8R265	1	1	1		Vmn1r197	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		tr|Q8R265|Q8R265_MOUSE Vomeronasal type-1 receptor OS=Mus musculus OX=10090 GN=Vmn1r197 PE=3 SV=1	1	1	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3.4	3.4	3.4	34.217	298	298	1	3	0.0057582	5.6124	0	0	0	0	0	0	0	3.4	0	3.4	0	0	0	0	0	0	0	0	0	3.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3				646	1097	True	1123	10255;10256;10257	14681;14682;14683	14681	439	114
Q8R2Q8	Q8R2Q8	1	1	1	Bone marrow stromal antigen 2	Bst2	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		sp|Q8R2Q8|BST2_MOUSE Bone marrow stromal antigen 2 OS=Mus musculus OX=10090 GN=Bst2 PE=1 SV=1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5.8	5.8	5.8	19.152	172	172	1	2	0.0047619	7.166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0	0	0	0	0	0	0	0	0	2776300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2776300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5286600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3				647	2624	True	2684	26087;26088	35392;35393;35394	35393		
Q8R322	Q8R322	1	1	1	Nucleoporin GLE1	Gle1	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		sp|Q8R322|GLE1_MOUSE Nucleoporin GLE1 OS=Mus musculus OX=10090 GN=Gle1 PE=1 SV=2	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6	1.6	1.6	79.573	699	699	1	1	1	-2	0	0	0	1.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2032300	0	0	0	2032300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	805560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	+			648	577	True	596	5704	8216	8216	440	193
Q8R323	Q8R323	1	1	1	Replication factor C subunit 3	Rfc3	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		sp|Q8R323|RFC3_MOUSE Replication factor C subunit 3 OS=Mus musculus OX=10090 GN=Rfc3 PE=1 SV=1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	3.4	3.4	3.4	40.526	356	356	1	3	1	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.4	0	0	3.4	0	3.4	0	0	14623000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14623000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5433600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	2	+			649	1281	True	1307;1308	11083;11084;11085	15819;15820;15821	15819	441;442;443	347;354;355
Q8R4I7	Q8R4I7	1	1	1	Neuropilin and tolloid-like protein 1	Neto1	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		sp|Q8R4I7|NETO1_MOUSE Neuropilin and tolloid-like protein 1 OS=Mus musculus OX=10090 GN=Neto1 PE=1 SV=2	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.8	3.8	3.8	60.242	533	533	1	1	0.0062112	5.764	0	0	0	0	0	0	0	3.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61149	0	0	0	0	0	0	0	61149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				650	2187	True	2232	22411	30488	30488		
Q8R4U6	Q8R4U6	1	1	1	DNA topoisomerase I, mitochondrial	Top1mt	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		sp|Q8R4U6|TOP1M_MOUSE DNA topoisomerase I, mitochondrial OS=Mus musculus OX=10090 GN=Top1mt PE=2 SV=1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3	1.3	1.3	69.003	593	593	1	1	1	-2	0	0	0	0	0	0	1.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6077100	0	0	0	0	0	0	6077100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6106700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	+			651	1276	True	1302	11074	15810	15810	444	115
Q8R5L1;O35658	Q8R5L1;O35658	3;2	3;2	3;2	Complement component 1 Q subcomponent-binding protein, mitochondrial	C1qbp	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		tr|Q8R5L1|Q8R5L1_MOUSE Complement component 1 Q subcomponent-binding protein, mitochondrial OS=Mus musculus OX=10090 GN=C1qbp PE=1 SV=1;sp|O35658|C1QBP_MOUSE Complement component 1 Q subcomponent-binding protein, mitochondrial OS=Mus musculus OX=10090 GN=C	2	3	3	3	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.2	12.2	12.2	31.025	279	279;278	1	5	0	35.1	0	5	0	0	0	0	12.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76641000	0	51794000	0	0	0	0	24848000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24155000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5				652	47;68;69	True;True;True	48;69;70	262;478;479;480;481	333;334;335;656;657;658;659	334;656;659		
Q8VC30;Q3UTZ4;A0A494BB96;A0A494BBI2	Q8VC30;Q3UTZ4	5;4;1;1	5;4;1;1	5;4;1;1	Bifunctional ATP-dependent dihydroxyacetone kinase/FAD-AMP lyase (cyclizing);ATP-dependent dihydroxyacetone kinase;FAD-AMP lyase (cyclizing)	Dak	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		sp|Q8VC30|TKFC_MOUSE Triokinase/FMN cyclase OS=Mus musculus OX=10090 GN=Tkfc PE=1 SV=1;tr|Q3UTZ4|Q3UTZ4_MOUSE Triokinase/FMN cyclase OS=Mus musculus OX=10090 GN=Tkfc PE=2 SV=1	4	5	5	5	0	1	1	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	2	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	2	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	2	0	0	0	0	12.5	12.5	12.5	59.69	578	578;527;162;182	1	13	0	61.145	0	2.6	2.6	5.5	0	0	0	0	0	0	0	0	0	0	1.9	2.6	0	0	1.4	5.5	0	0	0	0	172970000	0	19498000	0	20992000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132480000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22350000	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	3	0	0	0	0	10				653	16;99;224;1131;1548	True;True;True;True;True	16;101;230;1157;1577	115;689;690;1294;1295;1296;1297;1298;1299;1300;1301;10458;15427	152;957;958;1810;1811;1812;1813;1814;1815;1816;1817;14983;21497	152;958;1810;14983;21497		
Q8VCN5	Q8VCN5	2	2	2	Cystathionine gamma-lyase	Cth	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		sp|Q8VCN5|CGL_MOUSE Cystathionine gamma-lyase OS=Mus musculus OX=10090 GN=Cth PE=1 SV=1	1	2	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	7	7	7	43.567	398	398	1	2	0	43.554	0	0	0	4.3	0	0	0	0	0	0	0	0	0	0	0	2.8	0	0	0	0	0	0	0	0	41841000	0	0	0	41841000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16585000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2				654	1464;1546	True;True	1493;1575	14911;15425	20778;21495	20778;21495		
Q8VCR7;A0A087WP24;A0A087WRJ2;A0A087WPF8;A0A087WSR2;E9QN99	Q8VCR7;A0A087WP24;A0A087WRJ2;A0A087WPF8;A0A087WSR2;E9QN99	3;2;2;2;2;2	3;2;2;2;2;2	3;2;2;2;2;2	Alpha/beta hydrolase domain-containing protein 14B	Abhd14b	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		sp|Q8VCR7|ABHEB_MOUSE Protein ABHD14B OS=Mus musculus OX=10090 GN=Abhd14b PE=1 SV=1;tr|A0A087WP24|A0A087WP24_MOUSE Protein ABHD14B (Fragment) OS=Mus musculus OX=10090 GN=Abhd14b PE=1 SV=1;tr|A0A087WRJ2|A0A087WRJ2_MOUSE Protein ABHD14B (Fragment) OS=Mus mus	6	3	3	3	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	21.4	21.4	21.4	22.45	210	210;142;151;174;194;210	1	6	0	60.627	0	6.7	0	21.4	0	0	0	0	0	0	0	0	0	0	0	6.7	0	0	0	0	0	0	0	0	48248000	0	0	0	27592000	0	0	0	0	0	0	0	0	0	0	0	20656000	0	0	0	0	0	0	0	0	0	0	0	10937000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	6				655	86;223;845	True;True;True	87;229;867	614;1293;7912;7913;7914;7915	855;1809;11405;11406;11407;11408	855;1809;11405		
Q8VCT4	Q8VCT4	10	10	8	Carboxylesterase 1D	Ces1d	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		sp|Q8VCT4|CES1D_MOUSE Carboxylesterase 1D OS=Mus musculus OX=10090 GN=Ces1d PE=1 SV=1	1	10	10	8	4	5	3	4	0	0	0	1	1	0	0	0	4	0	3	0	0	0	0	0	0	0	0	0	4	5	3	4	0	0	0	1	1	0	0	0	4	0	3	0	0	0	0	0	0	0	0	0	2	4	2	4	0	0	0	0	1	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	19.3	19.3	16.5	61.787	565	565	1	31	0	82.92	9.4	12.7	8.1	10.3	0	0	0	1.2	3.5	0	0	0	9.9	0	5.3	0	0	0	0	0	0	0	0	0	803910000	76362000	339260000	196150000	85596000	0	0	0	0	28510000	0	0	0	35105000	0	42932000	0	0	0	0	0	0	0	0	0	41824000	139610000	70454000	61884000	0	0	0	0	0	0	0	0	28207000	0	0	0	0	0	0	0	0	0	0	0	5	7	5	5	0	0	0	1	1	0	0	0	5	0	5	0	0	0	0	0	0	0	0	0	34				656	163;230;362;699;865;974;1162;1952;2306;2328	True;True;True;True;True;True;True;True;True;True	167;236;372;718;887;996;1188;1994;2354;2378	913;914;915;916;1318;1319;1320;1321;1322;1323;1324;4101;6566;6567;6568;6569;6570;6571;6572;6573;6574;6575;8022;8023;8024;9112;9113;10619;19654;24081;24236	1262;1263;1264;1265;1836;1837;1838;1839;1840;1841;1842;6045;9468;9469;9470;9471;9472;9473;9474;9475;9476;9477;11556;11557;11558;11559;13100;13101;13102;15226;15227;15228;26848;32487;32754	1263;1840;6045;9469;11557;13102;15226;26848;32487;32754		
Q8VDD5	Q8VDD5	1	1	1	Myosin-9	Myh9	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		sp|Q8VDD5|MYH9_MOUSE Myosin-9 OS=Mus musculus OX=10090 GN=Myh9 PE=1 SV=4	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0.5	226.37	1960	1960	1	1	0.0099174	5.4493	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8782000	0	0	0	8782000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3480900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				657	1991	True	2034	19814	27037	27037	445;446	1607;1609
Q8VEK3	Q8VEK3	2	2	2	Heterogeneous nuclear ribonucleoprotein U	Hnrnpu	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		sp|Q8VEK3|HNRPU_MOUSE Heterogeneous nuclear ribonucleoprotein U OS=Mus musculus OX=10090 GN=Hnrnpu PE=1 SV=1	1	2	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2.6	2.6	2.6	87.917	800	800	1	2	0.0027397	12.001	0	1.1	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	6325600	0	6325600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2950000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2				658	1504;2618	True;True	1533;2678	15161;26068	21105;35371	21105;35371		
Q8VFE8	Q8VFE8	1	1	1		Olfr530	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		tr|Q8VFE8|Q8VFE8_MOUSE Olfactory receptor 530 OS=Mus musculus OX=10090 GN=Olfr530 PE=2 SV=1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.2	5.2	5.2	34.25	307	307	1	2	1	-2	5.2	0	0	5.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191110000	90356000	0	0	100750000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39936000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	+			659	1614	True	1643	17902;17903	24524;24525	24524	447;448	1;11
Q8VGK8	Q8VGK8	1	1	1	Olfactory receptor	Olfr339	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		tr|Q8VGK8|Q8VGK8_MOUSE Olfactory receptor OS=Mus musculus OX=10090 GN=Olfr339 PE=1 SV=1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3.2	3.2	3.2	34.706	309	309	1	1	0.0057252	5.6074	0	0	0	0	0	0	0	0	0	0	0	0	0	3.2	0	0	0	0	0	0	0	0	0	0	8039200	0	0	0	0	0	0	0	0	0	0	0	0	0	8039200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24116000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				660	1682	True	1715	18042	24686	24686	449;450	81;85
Q8VII3	Q8VII3	1	1	1	Cystatin-14	Cst14	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		sp|Q8VII3|CST14_MOUSE Cystatin-14 OS=Mus musculus OX=10090 GN=Cst14 PE=1 SV=1	1	1	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5.4	5.4	5.4	15.076	130	130	1	2	0.0025575	10.14	0	0	0	0	5.4	0	0	0	0	0	5.4	0	0	0	0	0	0	0	0	0	0	0	0	0	199160000	0	0	0	0	173040000	0	0	0	0	0	26128000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55654000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				661	575	True	594	5696;5697	8205;8206	8205		
Q91WD8	Q91WD8	1	1	1		Slc24a1	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		tr|Q91WD8|Q91WD8_MOUSE Solute carrier family 24 (Sodium/potassium/calcium exchanger), member 1 OS=Mus musculus OX=10090 GN=Slc24a1 PE=2 SV=1	1	1	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1.1	1.1	1.1	124.67	1130	1130	1	3	0.0057143	5.6033	0	0	0	0	0	0	1.1	0	0	1.1	0	0	0	0	0	0	0	1.1	0	0	0	0	0	0	308400000	0	0	0	0	0	0	69697000	0	0	183450000	0	0	0	0	0	0	0	55259000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39093000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				662	1659	True	1690;1691	18010;18011;18012	24650;24651;24652	24650	451	1
